,attention,meditation,raw_value,timestamp
clip7,78,100,42,15.865999937057495
clip7,78,100,32,15.867000102996826
clip7,78,100,24,15.867000102996826
clip7,78,100,28,15.868000030517578
clip7,78,100,43,15.868000030517578
clip7,78,100,52,15.86899995803833
clip7,78,100,60,15.86899995803833
clip7,78,100,64,15.888000011444092
clip7,78,100,60,15.888000011444092
clip7,78,100,74,15.888999938964844
clip7,78,100,90,15.888999938964844
clip7,78,100,97,15.890000104904177
clip7,78,100,85,15.890000104904177
clip7,78,100,71,15.891000032424929
clip7,78,100,68,15.89199995994568
clip7,78,100,66,15.89199995994568
clip7,78,100,53,15.89300012588501
clip7,78,100,51,15.89300012588501
clip7,78,100,48,15.894000053405762
clip7,78,100,39,15.894000053405762
clip7,78,100,35,15.894999980926514
clip7,78,100,37,15.894999980926514
clip7,78,100,42,15.895999908447266
clip7,78,100,60,15.895999908447266
clip7,78,100,75,15.895999908447266
clip7,78,100,75,15.897000074386597
clip7,78,100,65,15.897000074386597
clip7,78,100,43,15.91700005531311
clip7,78,100,22,15.91700005531311
clip7,78,100,7,15.917999982833862
clip7,78,100,2,15.917999982833862
clip7,78,100,-1,15.918999910354614
clip7,78,100,-14,15.918999910354614
clip7,78,100,-34,15.918999910354614
clip7,78,100,-36,15.920000076293944
clip7,78,100,-22,15.920000076293944
clip7,78,100,-18,15.921000003814695
clip7,78,100,-3,16.033999919891357
clip7,78,100,7,16.03500008583069
clip7,78,100,-12,16.03500008583069
clip7,78,100,-26,16.03500008583069
clip7,78,100,-12,16.03600001335144
clip7,78,100,12,16.03600001335144
clip7,78,100,12,16.036999940872192
clip7,78,100,5,16.036999940872192
clip7,78,100,0,16.038000106811523
clip7,78,100,-1,16.038000106811523
clip7,78,100,12,16.039000034332275
clip7,78,100,12,16.039999961853027
clip7,78,100,3,16.039999961853027
clip7,78,100,7,16.04100012779236
clip7,78,100,28,16.04100012779236
clip7,78,100,44,16.04200005531311
clip7,78,100,53,16.04200005531311
clip7,78,100,59,16.04200005531311
clip7,78,100,66,16.042999982833862
clip7,78,100,58,16.042999982833862
clip7,78,100,59,16.043999910354614
clip7,78,100,69,16.043999910354614
clip7,78,100,55,16.045000076293945
clip7,78,100,28,16.045000076293945
clip7,78,100,18,16.046000003814697
clip7,78,100,32,16.046000003814697
clip7,78,100,54,16.046000003814697
clip7,78,100,67,16.04699993133545
clip7,78,100,84,16.04699993133545
clip7,78,100,76,16.04800009727478
clip7,78,100,43,16.04800009727478
clip7,78,100,17,16.049000024795532
clip7,78,100,16,16.049000024795532
clip7,78,100,29,16.049999952316284
clip7,78,100,35,16.049999952316284
clip7,78,100,23,16.051000118255615
clip7,78,100,19,16.051000118255615
clip7,78,100,35,16.052000045776367
clip7,78,100,68,16.052000045776367
clip7,78,100,74,16.05299997329712
clip7,78,100,61,16.05299997329712
clip7,78,100,77,16.05400013923645
clip7,78,100,88,16.05400013923645
clip7,78,100,75,16.055000066757202
clip7,78,100,49,16.055000066757202
clip7,78,100,33,16.055999994277954
clip7,78,100,40,16.055999994277954
clip7,78,100,59,16.055999994277954
clip7,78,100,84,16.056999921798706
clip7,78,100,100,16.056999921798706
clip7,78,100,107,16.058000087738037
clip7,78,100,99,16.058000087738037
clip7,78,100,65,16.05900001525879
clip7,78,100,39,16.05900001525879
clip7,78,100,28,16.05999994277954
clip7,78,100,34,16.05999994277954
clip7,78,100,35,16.05999994277954
clip7,78,100,27,16.061000108718872
clip7,78,100,20,16.061000108718872
clip7,78,100,33,16.062000036239624
clip7,78,100,58,16.062000036239624
clip7,78,100,88,16.062999963760376
clip7,78,100,107,16.062999963760376
clip7,78,100,105,16.064000129699707
clip7,78,100,101,16.064000129699707
clip7,78,100,102,16.064000129699707
clip7,78,100,86,16.06500005722046
clip7,78,100,64,16.06500005722046
clip7,78,100,40,16.06599998474121
clip7,78,100,20,16.06599998474121
clip7,78,100,1,16.075999975204468
clip7,78,100,-24,16.0770001411438
clip7,78,100,-50,16.07800006866455
clip7,78,100,-61,16.078999996185303
clip7,78,100,-59,16.078999996185303
clip7,78,100,-33,16.079999923706055
clip7,78,100,13,16.079999923706055
clip7,78,100,77,16.079999923706055
clip7,78,100,102,16.081000089645386
clip7,78,100,86,16.081000089645386
clip7,78,100,74,16.092999935150146
clip7,78,100,96,16.094000101089478
clip7,78,100,119,16.094000101089478
clip7,78,100,120,16.09500002861023
clip7,78,100,99,16.09500002861023
clip7,78,100,82,16.09599995613098
clip7,78,100,74,16.09599995613098
clip7,78,100,76,16.097000122070312
clip7,78,100,99,16.097000122070312
clip7,78,100,103,16.097000122070312
clip7,78,100,58,16.110000133514404
clip7,78,100,-4,16.111999988555908
clip7,78,100,-34,16.111999988555908
clip7,78,100,-4,16.11299991607666
clip7,78,100,42,16.11299991607666
clip7,78,100,56,16.11299991607666
clip7,78,100,56,16.11400008201599
clip7,78,100,40,16.11400008201599
clip7,78,100,51,16.115000009536743
clip7,78,100,60,16.115000009536743
clip7,78,100,64,16.134999990463257
clip7,78,100,50,16.13700008392334
clip7,78,100,25,16.13700008392334
clip7,78,100,7,16.13700008392334
clip7,78,100,17,16.138000011444092
clip7,78,100,42,16.138000011444092
clip7,78,100,57,16.138999938964844
clip7,78,100,69,16.138999938964844
clip7,78,100,83,16.140000104904175
clip7,78,100,82,16.140000104904175
clip7,78,100,68,16.151000022888184
clip7,78,100,43,16.151999950408936
clip7,78,100,0,16.151999950408936
clip7,78,100,-34,16.153000116348267
clip7,78,100,-37,16.153000116348267
clip7,78,100,-17,16.153000116348267
clip7,78,100,12,16.15400004386902
clip7,78,100,26,16.15400004386902
clip7,78,100,18,16.15499997138977
clip7,78,100,0,16.15499997138977
clip7,78,100,-9,16.207000017166138
clip7,78,100,-11,16.207000017166138
clip7,78,100,-1,16.20799994468689
clip7,78,100,9,16.20900011062622
clip7,78,100,2,16.20900011062622
clip7,78,100,1,16.210000038146973
clip7,78,100,18,16.210999965667725
clip7,78,100,55,16.210999965667725
clip7,78,100,84,16.212000131607056
clip7,78,100,67,16.212000131607056
clip7,78,100,41,16.213000059127808
clip7,78,100,54,16.213000059127808
clip7,78,100,73,16.21399998664856
clip7,78,100,57,16.21499991416931
clip7,78,100,55,16.21499991416931
clip7,78,100,66,16.216000080108643
clip7,78,100,72,16.216000080108643
clip7,78,100,66,16.217000007629395
clip7,78,100,65,16.217999935150146
clip7,78,100,74,16.217999935150146
clip7,78,100,93,16.219000101089478
clip7,78,100,96,16.219000101089478
clip7,78,100,61,16.22000002861023
clip7,78,100,43,16.22000002861023
clip7,78,100,51,16.22099995613098
clip7,78,100,69,16.22099995613098
clip7,78,100,70,16.222000122070312
clip7,78,100,51,16.223000049591064
clip7,78,100,49,16.223000049591064
clip7,78,100,69,16.229000091552734
clip7,78,100,87,16.230000019073486
clip7,78,100,86,16.230000019073486
clip7,78,100,66,16.23099994659424
clip7,78,100,42,16.23200011253357
clip7,78,100,27,16.23300004005432
clip7,78,100,17,16.23300004005432
clip7,78,100,0,16.233999967575073
clip7,78,100,-9,16.233999967575073
clip7,78,100,-1,16.233999967575073
clip7,78,100,25,16.246999979019165
clip7,78,100,42,16.247999906539917
clip7,78,100,33,16.249000072479248
clip7,78,100,20,16.25
clip7,78,100,17,16.25
clip7,78,100,16,16.25
clip7,78,100,26,16.250999927520752
clip7,78,100,35,16.250999927520752
clip7,78,100,21,16.252000093460083
clip7,78,100,-6,16.252000093460083
clip7,78,100,-39,16.272000074386597
clip7,78,100,-52,16.272000074386597
clip7,78,100,-51,16.27300000190735
clip7,78,100,-57,16.27300000190735
clip7,78,100,-53,16.2739999294281
clip7,78,100,-30,16.2739999294281
clip7,78,100,-25,16.27500009536743
clip7,78,100,-24,16.27500009536743
clip7,78,100,0,16.276000022888184
clip7,78,100,22,16.276999950408936
clip7,78,100,23,16.28600001335144
clip7,78,100,21,16.286999940872192
clip7,78,100,22,16.288000106811523
clip7,78,100,35,16.288000106811523
clip7,78,100,50,16.289000034332275
clip7,78,100,60,16.289000034332275
clip7,78,100,77,16.289999961853027
clip7,78,100,85,16.289999961853027
clip7,78,100,84,16.29100012779236
clip7,78,100,97,16.29100012779236
clip7,78,100,117,16.301000118255615
clip7,78,100,116,16.302000045776367
clip7,78,100,103,16.30299997329712
clip7,78,100,102,16.30299997329712
clip7,78,100,84,16.30400013923645
clip7,78,100,59,16.30400013923645
clip7,78,100,60,16.305000066757202
clip7,78,100,70,16.305000066757202
clip7,78,100,72,16.305999994277954
clip7,78,100,84,16.305999994277954
clip7,78,100,90,16.32800006866455
clip7,78,100,91,16.328999996185303
clip7,78,100,97,16.329999923706055
clip7,78,100,99,16.331000089645386
clip7,78,100,93,16.331000089645386
clip7,78,100,92,16.332000017166138
clip7,78,100,83,16.332000017166138
clip7,78,100,71,16.33299994468689
clip7,78,100,68,16.33299994468689
clip7,78,100,66,16.342999935150146
clip7,78,100,55,16.34500002861023
clip7,78,100,36,16.34599995613098
clip7,78,100,19,16.34599995613098
clip7,78,100,0,16.347000122070312
clip7,78,100,-13,16.347000122070312
clip7,78,100,-20,16.348000049591064
clip7,78,100,-21,16.348999977111816
clip7,78,100,-17,16.348999977111816
clip7,78,100,-13,16.350000143051147
clip7,78,100,-5,16.368000030517578
clip7,78,100,9,16.36899995803833
clip7,78,100,21,16.37000012397766
clip7,78,100,10,16.37000012397766
clip7,78,100,-3,16.371000051498413
clip7,78,100,5,16.371000051498413
clip7,78,100,9,16.371999979019165
clip7,78,100,0,16.371999979019165
clip7,78,100,11,16.372999906539917
clip7,78,100,54,16.372999906539917
clip7,78,100,84,16.38100004196167
clip7,78,100,71,16.38100004196167
clip7,78,100,49,16.381999969482422
clip7,78,100,60,16.383000135421753
clip7,78,100,104,16.384000062942505
clip7,78,100,114,16.384000062942505
clip7,78,100,84,16.384000062942505
clip7,78,100,69,16.384999990463257
clip7,78,100,54,16.384999990463257
clip7,78,100,44,16.38599991798401
clip7,78,100,42,16.407000064849854
clip7,78,100,35,16.407999992370605
clip7,78,100,40,16.408999919891357
clip7,78,100,69,16.408999919891357
clip7,78,100,98,16.41000008583069
clip7,78,100,113,16.41000008583069
clip7,78,100,114,16.41000008583069
clip7,78,100,105,16.41100001335144
clip7,78,100,101,16.41100001335144
clip7,78,100,101,16.411999940872192
clip7,78,100,93,16.424999952316284
clip7,78,100,80,16.424999952316284
clip7,78,100,80,16.426000118255615
clip7,78,100,83,16.427000045776367
clip7,78,100,69,16.427000045776367
clip7,78,100,65,16.42799997329712
clip7,78,100,80,16.42799997329712
clip7,78,100,97,16.42900013923645
clip7,78,100,116,16.42900013923645
clip7,78,100,124,16.430000066757202
clip7,78,100,131,16.44000005722046
clip7,78,100,135,16.44000005722046
clip7,78,100,140,16.44000005722046
clip7,78,100,139,16.44099998474121
clip7,78,100,128,16.44099998474121
clip7,78,100,103,16.441999912261963
clip7,78,100,74,16.441999912261963
clip7,78,100,69,16.443000078201294
clip7,78,100,76,16.443000078201294
clip7,78,100,87,16.444000005722046
clip7,78,100,106,16.46399998664856
clip7,78,100,100,16.46499991416931
clip7,78,100,75,16.46499991416931
clip7,78,100,65,16.466000080108643
clip7,78,100,67,16.466000080108643
clip7,78,100,101,16.467000007629395
clip7,78,100,141,16.467000007629395
clip7,78,100,145,16.467000007629395
clip7,78,100,121,16.467999935150146
clip7,78,100,103,16.467999935150146
clip7,78,100,92,16.480000019073486
clip7,78,100,83,16.48099994659424
clip7,78,100,69,16.48200011253357
clip7,78,100,36,16.48200011253357
clip7,78,100,-18,16.48300004005432
clip7,78,100,-55,16.48300004005432
clip7,78,100,-27,16.483999967575073
clip7,78,100,-4,16.483999967575073
clip7,78,100,37,16.485000133514404
clip7,78,100,85,16.49500012397766
clip7,78,100,115,16.496000051498413
clip7,78,100,135,16.496000051498413
clip7,67,100,155,16.497999906539917
clip7,67,100,170,16.497999906539917
clip7,67,100,154,16.499000072479248
clip7,67,100,97,16.51099991798401
clip7,67,100,32,16.51099991798401
clip7,67,100,32,16.51200008392334
clip7,67,100,53,16.51200008392334
clip7,67,100,42,16.513000011444092
clip7,67,100,13,16.513999938964844
clip7,67,100,5,16.513999938964844
clip7,67,100,23,16.513999938964844
clip7,67,100,29,16.515000104904175
clip7,67,100,26,16.515000104904175
clip7,67,100,27,16.542999982833862
clip7,67,100,40,16.542999982833862
clip7,67,100,43,16.543999910354614
clip7,67,100,32,16.543999910354614
clip7,67,100,40,16.545000076293945
clip7,67,100,72,16.545000076293945
clip7,67,100,88,16.545000076293945
clip7,67,100,74,16.546000003814697
clip7,67,100,86,16.54699993133545
clip7,67,100,57,16.585999965667725
clip7,67,100,41,16.587000131607056
clip7,67,100,65,16.587000131607056
clip7,67,100,84,16.588000059127808
clip7,67,100,87,16.58899998664856
clip7,67,100,73,16.58899998664856
clip7,67,100,49,16.58899998664856
clip7,67,100,40,16.58999991416931
clip7,67,100,43,16.58999991416931
clip7,67,100,41,16.591000080108643
clip7,67,100,44,16.591000080108643
clip7,67,100,52,16.592000007629395
clip7,67,100,54,16.592000007629395
clip7,67,100,64,16.592999935150146
clip7,67,100,58,16.592999935150146
clip7,67,100,35,16.594000101089478
clip7,67,100,28,16.594000101089478
clip7,67,100,45,16.59500002861023
clip7,67,100,55,16.59500002861023
clip7,67,100,49,16.59599995613098
clip7,67,100,21,16.59599995613098
clip7,67,100,6,16.59599995613098
clip7,67,100,22,16.597000122070312
clip7,67,100,41,16.597000122070312
clip7,67,100,44,16.598000049591064
clip7,67,100,41,16.598000049591064
clip7,67,100,38,16.598000049591064
clip7,67,100,50,16.598999977111816
clip7,67,100,67,16.600000143051147
clip7,67,100,49,16.60599994659424
clip7,67,100,33,16.60700011253357
clip7,67,100,29,16.60800004005432
clip7,67,100,13,16.60800004005432
clip7,67,100,5,16.608999967575073
clip7,67,100,24,16.608999967575073
clip7,67,100,53,16.608999967575073
clip7,67,100,68,16.610000133514404
clip7,67,100,98,16.610000133514404
clip7,67,100,140,16.611000061035156
clip7,67,100,140,16.633000135421753
clip7,67,100,149,16.633000135421753
clip7,67,100,130,16.634000062942505
clip7,67,100,117,16.634999990463257
clip7,67,100,135,16.634999990463257
clip7,67,100,122,16.63599991798401
clip7,67,100,80,16.63599991798401
clip7,67,100,35,16.63700008392334
clip7,67,100,17,16.63700008392334
clip7,67,100,20,16.63700008392334
clip7,67,100,42,16.638000011444092
clip7,67,100,82,16.647000074386597
clip7,67,100,105,16.64800000190735
clip7,67,100,101,16.6489999294281
clip7,67,100,87,16.65000009536743
clip7,67,100,82,16.65000009536743
clip7,67,100,87,16.651000022888184
clip7,67,100,84,16.651000022888184
clip7,67,100,72,16.651000022888184
clip7,67,100,53,16.651999950408936
clip7,67,100,52,16.653000116348267
clip7,67,100,82,16.67300009727478
clip7,67,100,87,16.674000024795532
clip7,67,100,56,16.674000024795532
clip7,67,100,42,16.674000024795532
clip7,67,100,60,16.674999952316284
clip7,67,100,76,16.674999952316284
clip7,67,100,82,16.676000118255615
clip7,67,100,77,16.677000045776367
clip7,67,100,68,16.677000045776367
clip7,67,100,50,16.67799997329712
clip7,67,100,35,16.687000036239624
clip7,67,100,21,16.687000036239624
clip7,67,100,28,16.687999963760376
clip7,67,100,41,16.687999963760376
clip7,67,100,34,16.689000129699707
clip7,67,100,7,16.69000005722046
clip7,67,100,10,16.69000005722046
clip7,67,100,39,16.69099998474121
clip7,67,100,45,16.69099998474121
clip7,67,100,38,16.691999912261963
clip7,67,100,34,16.70300006866455
clip7,67,100,71,16.70300006866455
clip7,67,100,121,16.703999996185303
clip7,67,100,130,16.704999923706055
clip7,67,100,122,16.704999923706055
clip7,67,100,130,16.706000089645386
clip7,67,100,131,16.706000089645386
clip7,67,100,123,16.707000017166138
clip7,67,100,116,16.707000017166138
clip7,67,100,103,16.707000017166138
clip7,67,100,75,16.727999925613403
clip7,67,100,43,16.729000091552734
clip7,67,100,41,16.729000091552734
clip7,67,100,67,16.730000019073486
clip7,67,100,88,16.73099994659424
clip7,67,100,87,16.73099994659424
clip7,67,100,75,16.73099994659424
clip7,67,100,76,16.73200011253357
clip7,67,100,91,16.73300004005432
clip7,67,100,84,16.73300004005432
clip7,67,100,84,16.740000009536743
clip7,67,100,49,16.740000009536743
clip7,67,100,20,16.742000102996826
clip7,67,100,5,16.742000102996826
clip7,67,100,27,16.743000030517578
clip7,67,100,74,16.743000030517578
clip7,67,100,97,16.74399995803833
clip7,67,100,86,16.74399995803833
clip7,67,100,73,16.74399995803833
clip7,67,100,71,16.74500012397766
clip7,67,100,65,16.74500012397766
clip7,67,100,52,16.766000032424927
clip7,67,100,44,16.76699995994568
clip7,67,100,40,16.76699995994568
clip7,67,100,36,16.76800012588501
clip7,67,100,32,16.76800012588501
clip7,67,100,22,16.76900005340576
clip7,67,100,21,16.769999980926514
clip7,67,100,18,16.769999980926514
clip7,67,100,2,16.770999908447266
clip7,67,100,-20,16.770999908447266
clip7,67,100,-40,16.782000064849854
clip7,67,100,-43,16.782999992370605
clip7,67,100,-42,16.783999919891357
clip7,67,100,-24,16.783999919891357
clip7,67,100,3,16.78500008583069
clip7,67,100,17,16.78500008583069
clip7,67,100,17,16.78600001335144
clip7,67,100,24,16.78600001335144
clip7,67,100,57,16.78600001335144
clip7,67,100,87,16.786999940872192
clip7,67,100,91,16.786999940872192
clip7,67,100,73,16.808000087738037
clip7,67,100,55,16.808000087738037
clip7,67,100,51,16.80900001525879
clip7,67,100,61,16.80900001525879
clip7,67,100,81,16.80999994277954
clip7,67,100,69,16.80999994277954
clip7,67,100,45,16.80999994277954
clip7,67,100,22,16.811000108718872
clip7,67,100,5,16.811000108718872
clip7,67,100,5,16.812000036239624
clip7,67,100,0,16.812000036239624
clip7,67,100,-3,16.82200002670288
clip7,67,100,5,16.822999954223633
clip7,67,100,9,16.824000120162964
clip7,67,100,3,16.825000047683716
clip7,67,100,4,16.825000047683716
clip7,67,100,5,16.825999975204468
clip7,67,100,12,16.825999975204468
clip7,67,100,26,16.8270001411438
clip7,67,100,41,16.8270001411438
clip7,67,100,54,16.82800006866455
clip7,67,100,55,16.847000122070312
clip7,67,100,38,16.848000049591064
clip7,67,100,13,16.848999977111816
clip7,67,100,6,16.850000143051147
clip7,67,100,-2,16.850000143051147
clip7,67,100,-7,16.8510000705719
clip7,67,100,-17,16.85199999809265
clip7,67,100,0,16.852999925613403
clip7,67,100,20,16.852999925613403
clip7,67,100,25,16.865999937057495
clip7,67,100,21,16.867000102996826
clip7,67,100,13,16.868000030517578
clip7,67,100,8,16.868000030517578
clip7,67,100,5,16.86899995803833
clip7,67,100,-22,16.86899995803833
clip7,67,100,-49,16.86899995803833
clip7,67,100,-46,16.87000012397766
clip7,67,100,-49,16.87000012397766
clip7,67,100,-30,16.871000051498413
clip7,67,100,17,16.871000051498413
clip7,67,100,17,16.88100004196167
clip7,67,100,57,16.881999969482422
clip7,67,100,65,16.883000135421753
clip7,67,100,50,16.883000135421753
clip7,67,100,34,16.884000062942505
clip7,67,100,18,16.884000062942505
clip7,67,100,-7,16.884999990463257
clip7,67,100,-43,16.884999990463257
clip7,67,100,-71,16.88599991798401
clip7,67,100,-81,16.88599991798401
clip7,67,100,-97,16.9060001373291
clip7,67,100,-114,16.907000064849854
clip7,67,100,-93,16.907000064849854
clip7,67,100,-39,16.907999992370605
clip7,67,100,-9,16.907999992370605
clip7,67,100,-2,16.908999919891357
clip7,67,100,6,16.908999919891357
clip7,67,100,6,16.91000008583069
clip7,67,100,33,16.91100001335144
clip7,67,100,71,16.91100001335144
clip7,67,100,85,16.931999921798706
clip7,67,100,75,16.933000087738037
clip7,67,100,66,16.93400001525879
clip7,67,100,52,16.93400001525879
clip7,67,100,41,16.93499994277954
clip7,67,100,40,16.93499994277954
clip7,67,100,48,16.936000108718872
clip7,67,100,43,16.936000108718872
clip7,67,100,33,16.937000036239624
clip7,67,100,20,16.937000036239624
clip7,67,100,22,16.950999975204468
clip7,67,100,28,16.950999975204468
clip7,67,100,40,16.9520001411438
clip7,67,100,53,16.9520001411438
clip7,67,100,66,16.95300006866455
clip7,67,100,76,16.95300006866455
clip7,67,100,85,16.95300006866455
clip7,67,100,71,16.953999996185303
clip7,67,100,50,16.953999996185303
clip7,67,100,49,16.954999923706055
clip7,67,100,55,16.954999923706055
clip7,67,100,51,16.956000089645386
clip7,67,100,52,16.956000089645386
clip7,67,100,68,16.957000017166138
clip7,67,100,82,16.957000017166138
clip7,67,100,87,16.95799994468689
clip7,67,100,89,16.95799994468689
clip7,67,100,83,16.95900011062622
clip7,67,100,81,16.960000038146973
clip7,67,100,97,16.977999925613403
clip7,67,100,102,16.979000091552734
clip7,67,100,76,16.980000019073486
clip7,67,100,44,16.98099994659424
clip7,67,100,36,16.98099994659424
clip7,67,100,41,16.98200011253357
clip7,67,100,42,16.98200011253357
clip7,67,100,27,16.98300004005432
clip7,67,100,2,16.98300004005432
clip7,67,100,-21,16.98300004005432
clip7,67,100,-41,17.013000011444092
clip7,67,100,-46,17.013999938964844
clip7,67,100,-29,17.015000104904175
clip7,67,100,-28,17.015000104904175
clip7,67,100,-43,17.016000032424927
clip7,67,100,-34,17.016000032424927
clip7,67,100,1,17.01699995994568
clip7,67,100,38,17.01699995994568
clip7,67,100,54,17.01800012588501
clip7,67,100,67,17.01800012588501
clip7,67,100,100,17.01900005340576
clip7,67,100,133,17.01900005340576
clip7,67,100,148,17.019999980926514
clip7,67,100,152,17.019999980926514
clip7,67,100,160,17.020999908447266
clip7,67,100,149,17.020999908447266
clip7,67,100,87,17.020999908447266
clip7,67,100,40,17.022000074386597
clip7,67,100,55,17.022000074386597
clip7,67,100,90,17.02300000190735
clip7,67,100,101,17.042999982833862
clip7,67,100,73,17.042999982833862
clip7,67,100,56,17.043999910354614
clip7,67,100,66,17.045000076293945
clip7,67,100,67,17.045000076293945
clip7,67,100,70,17.046000003814697
clip7,67,100,72,17.046000003814697
clip7,67,100,60,17.046000003814697
clip7,67,100,21,17.04699993133545
clip7,67,100,-36,17.04800009727478
clip7,67,100,-49,17.05400013923645
clip7,67,100,-8,17.055000066757202
clip7,67,100,32,17.055000066757202
clip7,67,100,51,17.055999994277954
clip7,67,100,57,17.055999994277954
clip7,67,100,61,17.056999921798706
clip7,67,100,69,17.056999921798706
clip7,67,100,81,17.058000087738037
clip7,67,100,84,17.058000087738037
clip7,67,100,70,17.058000087738037
clip7,67,100,44,17.078999996185303
clip7,67,100,33,17.078999996185303
clip7,67,100,8,17.079999923706055
clip7,67,100,-18,17.081000089645386
clip7,67,100,-17,17.081000089645386
clip7,67,100,7,17.082000017166138
clip7,67,100,22,17.082000017166138
clip7,67,100,19,17.08299994468689
clip7,67,100,12,17.08299994468689
clip7,67,100,16,17.08400011062622
clip7,67,100,10,17.09500002861023
clip7,67,100,4,17.09599995613098
clip7,67,100,3,17.09599995613098
clip7,67,100,3,17.097000122070312
clip7,67,100,-6,17.097000122070312
clip7,67,100,-20,17.098000049591064
clip7,67,100,-5,17.098000049591064
clip7,67,100,34,17.098000049591064
clip7,67,100,38,17.098999977111816
clip7,67,100,36,17.100000143051147
clip7,67,100,48,17.12000012397766
clip7,67,100,70,17.121000051498413
clip7,67,100,80,17.121000051498413
clip7,67,100,67,17.121999979019165
clip7,67,100,48,17.121999979019165
clip7,67,100,25,17.122999906539917
clip7,67,100,16,17.122999906539917
clip7,67,100,0,17.124000072479248
clip7,67,100,-21,17.124000072479248
clip7,67,100,-29,17.125
clip7,67,100,-28,17.130000114440918
clip7,67,100,-27,17.13100004196167
clip7,67,100,-11,17.13100004196167
clip7,67,100,-6,17.131999969482422
clip7,67,100,-17,17.133000135421753
clip7,67,100,-39,17.133000135421753
clip7,67,100,-51,17.134000062942505
clip7,67,100,-45,17.134000062942505
clip7,67,100,-71,17.134999990463257
clip7,67,100,-108,17.134999990463257
clip7,67,100,-108,17.1560001373291
clip7,67,100,-82,17.1560001373291
clip7,67,100,-57,17.157000064849854
clip7,67,100,-43,17.157000064849854
clip7,67,100,-40,17.157999992370605
clip7,67,100,-25,17.157999992370605
clip7,67,100,6,17.158999919891357
clip7,67,100,35,17.158999919891357
clip7,67,100,39,17.16000008583069
clip7,67,100,28,17.16000008583069
clip7,67,100,25,17.174000024795532
clip7,67,100,24,17.174999952316284
clip7,67,100,23,17.174999952316284
clip7,67,100,24,17.176000118255615
clip7,67,100,16,17.176000118255615
clip7,67,100,16,17.177000045776367
clip7,67,100,43,17.177000045776367
clip7,67,100,85,17.17799997329712
clip7,67,100,101,17.17799997329712
clip7,67,100,88,17.17799997329712
clip7,67,100,71,17.189000129699707
clip7,67,100,59,17.189000129699707
clip7,67,100,49,17.19000005722046
clip7,67,100,48,17.19099998474121
clip7,67,100,45,17.19099998474121
clip7,67,100,26,17.191999912261963
clip7,67,100,-7,17.191999912261963
clip7,67,100,-40,17.193000078201294
clip7,67,100,-42,17.194000005722046
clip7,67,100,-33,17.194000005722046
clip7,67,100,-44,17.213000059127808
clip7,67,100,-45,17.21399998664856
clip7,67,100,-19,17.21399998664856
clip7,67,100,-4,17.21499991416931
clip7,67,100,-13,17.21499991416931
clip7,67,100,-1,17.216000080108643
clip7,67,100,20,17.216000080108643
clip7,67,100,33,17.217000007629395
clip7,67,100,59,17.217000007629395
clip7,67,100,72,17.217999935150146
clip7,67,100,49,17.227999925613403
clip7,67,100,12,17.227999925613403
clip7,67,100,-3,17.229000091552734
clip7,67,100,-7,17.230000019073486
clip7,67,100,-30,17.23099994659424
clip7,67,100,-71,17.23099994659424
clip7,67,100,-57,17.23200011253357
clip7,67,100,-4,17.23200011253357
clip7,67,100,27,17.23300004005432
clip7,67,100,25,17.23300004005432
clip7,67,100,13,17.253999948501587
clip7,67,100,5,17.255000114440918
clip7,67,100,10,17.25600004196167
clip7,67,100,27,17.25600004196167
clip7,67,100,27,17.256999969482422
clip7,67,100,7,17.256999969482422
clip7,67,100,-14,17.258000135421753
clip7,67,100,-33,17.259000062942505
clip7,67,100,-19,17.259999990463257
clip7,67,100,0,17.289999961853027
clip7,67,100,21,17.29100012779236
clip7,67,100,16,17.29200005531311
clip7,67,100,24,17.29200005531311
clip7,67,100,17,17.292999982833862
clip7,67,100,-7,17.292999982833862
clip7,67,100,-14,17.293999910354614
clip7,67,100,-5,17.293999910354614
clip7,67,100,9,17.295000076293945
clip7,67,100,22,17.318000078201294
clip7,67,100,21,17.318000078201294
clip7,67,100,8,17.319000005722046
clip7,67,100,17,17.319000005722046
clip7,67,100,34,17.319000005722046
clip7,67,100,44,17.319999933242798
clip7,67,100,57,17.319999933242798
clip7,67,100,57,17.32100009918213
clip7,67,100,55,17.32100009918213
clip7,67,100,70,17.32200002670288
clip7,67,100,84,17.322999954223633
clip7,67,100,87,17.322999954223633
clip7,67,100,83,17.324000120162964
clip7,67,100,87,17.324000120162964
clip7,67,100,72,17.325000047683716
clip7,67,100,41,17.325000047683716
clip7,67,100,32,17.325999975204468
clip7,67,100,41,17.325999975204468
clip7,67,100,41,17.3270001411438
clip7,67,100,11,17.3270001411438
clip7,67,100,10,17.32800006866455
clip7,67,100,38,17.328999996185303
clip7,67,100,44,17.328999996185303
clip7,67,100,33,17.328999996185303
clip7,67,100,33,17.329999923706055
clip7,67,100,38,17.329999923706055
clip7,67,100,52,17.331000089645386
clip7,67,100,81,17.331000089645386
clip7,67,100,88,17.332000017166138
clip7,67,100,73,17.348000049591064
clip7,67,100,59,17.348999977111816
clip7,67,100,52,17.350000143051147
clip7,67,100,36,17.350000143051147
clip7,67,100,12,17.350000143051147
clip7,67,100,1,17.3510000705719
clip7,67,100,0,17.3510000705719
clip7,67,100,-18,17.35199999809265
clip7,67,100,-51,17.352999925613403
clip7,67,100,-61,17.352999925613403
clip7,67,100,-41,17.36400008201599
clip7,67,100,-17,17.365000009536743
